sku,attribute_set,type,product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,media_position,media_is_disabled,categories,configurable_attributes,simples_skus
CMMCU00019,Camisas,simple,base,Caveira,,Brasil,"Caveira Mexicana P/b",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Caveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Caveira Mexicana P/b",1,U,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00020,Camisas,simple,base,"David Bowie",,Brasil,"David Caveira",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","David Caveira","Bloco depois da Coluna de Informação",25,270,0,"David Caveira",1,U,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00021,Camisas,simple,base,Caveira,,Brasil,"David Rosto",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","David Rosto","Bloco depois da Coluna de Informação",25,316,0,"David Rosto",1,U,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00001,Camisas,simple,base,"The Doors",,Brasil,"Doors Azul",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Doors Azul","Bloco depois da Coluna de Informação",25,22VISCBR,0,"Doors Azul",1,U,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00037,Camisas,simple,base,Evanescence,,Brasil,"Evanescence Banda Nova",0,0,MR,"Gola Canoa","Utilizar configuração","Utilizar configuração","Evanescence Banda Nova","Bloco depois da Coluna de Informação",25,127,0,"Evanescence Banda Nova",1,U,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00031,Camisas,simple,base,"Game of Thrones",,Brasil,"Game Of Thrones Anao",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Game Of Thrones Anao","Bloco depois da Coluna de Informação",25,330,0,"Game Of Thrones Anao",1,U,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00029,Camisas,simple,base,"Game of Thrones",,Brasil,"Game Of Thrones Dragao",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Game Of Thrones Dragao","Bloco depois da Coluna de Informação",25,328,0,"Game Of Thrones Dragao",1,U,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00030,Camisas,simple,base,"Game of Thrones",,Brasil,"Game Of Thrones Lobo",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Game Of Thrones Lobo","Bloco depois da Coluna de Informação",25,329,0,"Game Of Thrones Lobo",1,U,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00038,Camisas,simple,base,"Guns n' Roses",,Brasil,"Guns Logo Grande Master",0,0,MR,"Gola Canoa","Utilizar configuração","Utilizar configuração","Guns Logo Grande Master","Bloco depois da Coluna de Informação",25,195,0,"Guns Logo Grande Master",1,U,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00013,Camisas,simple,base,"Janis Joplin",,Brasil,"Janis Joplin Branca",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Janis Joplin Branca","Bloco depois da Coluna de Informação",25,MASC050,0,"Janis Joplin Branca",1,U,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00022,Camisas,simple,base,"The Doors",,Brasil,"Jim Caveira Bracos",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Jim Caveira Bracos","Bloco depois da Coluna de Informação",25,268,0,"Jim Caveira Bracos",1,U,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00009,Camisas,simple,base,"Joy Division",,Brasil,"Joy Division Album",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Joy Division Album","Bloco depois da Coluna de Informação",25,773VISCPR,0,"Joy Division Album",1,U,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00002,Camisas,simple,base,"Laranja Mecanica",,Brasil,"Laranja Mecanica",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Laranja Mecanica","Bloco depois da Coluna de Informação",25,16VISCBR,0,"Laranja Mecanica",1,U,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00010,Camisas,simple,base,"Led Zeppelin",,Brasil,"Led Zeppelin Mothership",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Led Zeppelin Mothership","Bloco depois da Coluna de Informação",25,775VISCPR,0,"Led Zeppelin Mothership",1,U,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00006,Camisas,simple,base,"Legiao Urbana",,Brasil,"Legiao Urbana Logo Dourada",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Legiao Urbana Logo Dourada","Bloco depois da Coluna de Informação",25,222VISCPR,0,"Legiao Urbana Logo Dourada",1,U,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00023,Camisas,simple,base,Tattoo,,Brasil,"Mexicana Tattoo",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Mexicana Tattoo","Bloco depois da Coluna de Informação",25,288,0,"Mexicana Tattoo",1,U,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00039,Camisas,simple,base,Nirvana,,Brasil,"Nirvana Nevermind",0,0,MR,"Gola Canoa","Utilizar configuração","Utilizar configuração","Nirvana Nevermind","Bloco depois da Coluna de Informação",25,137,0,"Nirvana Nevermind",1,U,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00040,Camisas,simple,base,"Pink Floyd",,Brasil,"Pink Floyd Wall Preta",0,0,MR,"Gola Canoa","Utilizar configuração","Utilizar configuração","Pink Floyd Wall Preta","Bloco depois da Coluna de Informação",25,135,0,"Pink Floyd Wall Preta",1,U,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00003,Camisas,simple,base,Ramones,,Brasil,"Ramones Tradicional Cinza",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Ramones Tradicional Cinza","Bloco depois da Coluna de Informação",25,100VISCCZ,0,"Ramones Tradicional Cinza",1,U,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00034,Camisas,simple,base,"Red Hot Chili Peppers",,Brasil,"Red Hot Branca",0,0,VIRUS,"Gola Canoa","Utilizar configuração","Utilizar configuração","Red Hot Branca","Bloco depois da Coluna de Informação",25,,0,"Red Hot Branca",1,U,0,4,250,-1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00004,Camisas,simple,base,"Red Hot Chili Peppers",,Brasil,"Red Hot Tradicional Cinza",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Red Hot Tradicional Cinza","Bloco depois da Coluna de Informação",25,102VISCCZ,0,"Red Hot Tradicional Cinza",1,U,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00024,Camisas,simple,base,"The Smiths",,Brasil,"Smiths Capacete",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Smiths Capacete","Bloco depois da Coluna de Informação",25,312,0,"Smiths Capacete",1,U,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00025,Camisas,simple,base,"Sonic Youth",,Brasil,"Sonic Youth Branca",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Sonic Youth Branca","Bloco depois da Coluna de Informação",25,312,0,"Sonic Youth Branca",1,U,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00005,Camisas,simple,base,"Rolling Stones",,Brasil,"Stones Lingua Branca",0,0,EQ,"Gola Canoa","Utilizar configuração","Utilizar configuração","Stones Lingua Branca","Bloco depois da Coluna de Informação",25,104VISCBR,0,"Stones Lingua Branca",1,U,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00026,Camisas,simple,base,"The Cure",,Brasil,"The Cure Preta",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","The Cure Preta","Bloco depois da Coluna de Informação",25,313,0,"The Cure Preta",1,U,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
CMMCU00032,Camisas,simple,base,"The Walking Dead",,Brasil,"Walking Dead Caricatura",0,0,HCD,"Gola Canoa","Utilizar configuração","Utilizar configuração","Walking Dead Caricatura","Bloco depois da Coluna de Informação",25,333,0,"Walking Dead Caricatura",1,U,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Gola canoa::1::1::1",,
G_BL_ACDC_BACK_IN_BLACK,Camisas,configurable,base,AC/DC,,Brasil,"Acdc Back In Black",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Acdc Back In Black","Bloco depois da Coluna de Informação",20,,0,"Acdc Back In Black",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00014,CMBLGG00004"
G_BL_AVENGED_TRADICIONAL,Camisas,configurable,base,"Avenged Sevenfold",,Brasil,"Avenged Tradicional",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Avenged Tradicional","Bloco depois da Coluna de Informação",20,,0,"Avenged Tradicional",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00044,CMBLGG00013"
G_BL_BAZINGA,Camisas,configurable,base,"The Big Bang Theory",,Brasil,Bazinga,0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração",Bazinga,"Bloco depois da Coluna de Informação",20,,0,Bazinga,1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00020,CMBLGG00008"
G_BL_BEATLES_SGT_PEPPERS,Camisas,configurable,base,Beatles,,Brasil,"Beatles Sgt Peppers",0,0,JO,"Baby Look","Utilizar configuração","Utilizar configuração","Beatles Sgt Peppers","Bloco depois da Coluna de Informação",20,,0,"Beatles Sgt Peppers",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00042,CMBLGG00011"
G_BL_BEATLES_YELLOW,Camisas,configurable,base,Beatles,,Brasil,"Beatles Yellow",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Beatles Yellow","Bloco depois da Coluna de Informação",20,,0,"Beatles Yellow",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00018,CMBLGG00007"
G_BL_GUNS_LOGO_GRANDE_JOAO,Camisas,configurable,base,"Guns n' Roses",,Brasil,"Guns Logo Grande Joao",0,0,JO,"Baby Look","Utilizar configuração","Utilizar configuração","Guns Logo Grande Joao","Bloco depois da Coluna de Informação",20,,0,"Guns Logo Grande Joao",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00043,CMBLGG00012"
G_BL_IRON_TROOPER_A_PE,Camisas,configurable,base,"Iron Maiden",,Brasil,"Iron Trooper A Pe",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Iron Trooper A Pe","Bloco depois da Coluna de Informação",20,,0,"Iron Trooper A Pe",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00078,CMBLGG00014"
G_BL_JACK_DANIELS,Camisas,configurable,base,"Jack Daniels",,Brasil,"Jack Daniels",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Jack Daniels","Bloco depois da Coluna de Informação",20,,0,"Jack Daniels",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00017,CMBLGG00010"
G_BL_LARANJA_MECANICA,Camisas,configurable,base,"Laranja Mecanica",,Brasil,"Laranja Mecanica",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Laranja Mecanica","Bloco depois da Coluna de Informação",20,,0,"Laranja Mecanica",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00013,CMBLGG00003"
G_BL_NIRVANA_SMILE,Camisas,configurable,base,Nirvana,,Brasil,"Nirvana Smile",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Nirvana Smile","Bloco depois da Coluna de Informação",20,,0,"Nirvana Smile",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00011,CMBLGG00001"
G_BL_PASSARO_VERMELHO,Camisas,configurable,base,"Angry Birds",,Brasil,"Passaro Vermelho",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Passaro Vermelho","Bloco depois da Coluna de Informação",20,,0,"Passaro Vermelho",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00019,CMBLGG00009"
G_BL_RAMONES_TRADICIONAL_PRETA,Camisas,configurable,base,Ramones,,Brasil,"Ramones Tradicional Preta",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Ramones Tradicional Preta","Bloco depois da Coluna de Informação",20,,0,"Ramones Tradicional Preta",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00016,CMBLGG00006"
G_BL_RED_HOT_PRETA,Camisas,configurable,base,"Red Hot Chili Peppers",,Brasil,"Red Hot Preta",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Red Hot Preta","Bloco depois da Coluna de Informação",20,,0,"Red Hot Preta",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00015,CMBLGG00005"
G_BL_STONES_LINGUA_PRETA,Camisas,configurable,base,"Rolling Stones",,Brasil,"Stones Lingua Preta",0,0,AN,"Baby Look","Utilizar configuração","Utilizar configuração","Stones Lingua Preta","Bloco depois da Coluna de Informação",20,,0,"Stones Lingua Preta",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",tamanho,"CMBLG00012,CMBLGG00002"
G_CM_ACDC_ANGUS,Camisas,configurable,base,AC/DC,,Brasil,"Acdc Angus",0,0,MR,"com manga","Utilizar configuração","Utilizar configuração","Acdc Angus","Bloco depois da Coluna de Informação",25,,0,"Acdc Angus",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00216,CMCMM00288,CMCMG00290,CMCMGG00212"
G_CM_ACDC_BACK_IN_BLACK,Camisas,configurable,base,AC/DC,,Brasil,"Acdc Back In Black",0,0,AN,"com manga","Utilizar configuração","Utilizar configuração","Acdc Back In Black","Bloco depois da Coluna de Informação",25,,0,"Acdc Back In Black",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMPP00008,CMCMP00228,CMCMM00308,CMCMG00311,CMCMGG00231"
G_CM_ACDC_BLACK_ICE,Camisas,configurable,base,AC/DC,,Brasil,"Acdc Black Ice",0,0,VIRUS,"com manga","Utilizar configuração","Utilizar configuração","Acdc Black Ice","Bloco depois da Coluna de Informação",25,,0,"Acdc Black Ice",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00177,CMCMM00173,CMCMG00171,CMCMGG00135,CMCMXGG00014"
G_CM_ACDC_CANHAO_BRANCA,Camisas,configurable,base,AC/DC,,Brasil,"Acdc Canhao Branca",0,0,VIRUS,"com manga","Utilizar configuração","Utilizar configuração","Acdc Canhao Branca","Bloco depois da Coluna de Informação",25,,0,"Acdc Canhao Branca",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00179,CMCMM00175,CMCMG00173,CMCMGG00114"
G_CM_ACDC_HELLS_BELLS,Camisas,configurable,base,AC/DC,,Brasil,"Acdc Hells Bells",0,0,PROFANUS,"com manga","Utilizar configuração","Utilizar configuração","Acdc Hells Bells","Bloco depois da Coluna de Informação",25,,0,"Acdc Hells Bells",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00193,CMCMM00224,CMCMG00225,CMCMGG00159,CMCMXGG00006"
G_CM_ACDC_HIGHWAY,Camisas,configurable,base,AC/DC,,Brasil,"Acdc Highway",0,0,VIRUS,"com manga","Utilizar configuração","Utilizar configuração","Acdc Highway","Bloco depois da Coluna de Informação",25,,0,"Acdc Highway",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00197,CMCMM00240,CMCMG00241,CMCMG00242,CMCMGG00175"
G_CM_ALICE_IN_CHAINS_CACHORRO,Camisas,configurable,base,"Alice in Chains",,Brasil,"Alice In Chains Cachorro",0,0,PROFANUS,"com manga","Utilizar configuração","Utilizar configuração","Alice In Chains Cachorro","Bloco depois da Coluna de Informação",25,,0,"Alice In Chains Cachorro",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMM00226,CMCMG00227,CMCMGG00161"
G_CM_ALICE_IN_CHAINS_CAVEIRA_COLORIDA,Camisas,configurable,base,"Alice in Chains",,Brasil,"Alice In Chains Caveira Colorida",0,0,EQ,"com manga","Utilizar configuração","Utilizar configuração","Alice In Chains Caveira Colorida","Bloco depois da Coluna de Informação",25,,0,"Alice In Chains Caveira Colorida",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00130,CMCMM00128,CMCMG00125,CMCMGG00072"
G_CM_ALICE_IN_CHAINS_SOL,Camisas,configurable,base,"Alice in Chains",,Brasil,"Alice In Chains Sol",0,0,EQ,"com manga","Utilizar configuração","Utilizar configuração","Alice In Chains Sol","Bloco depois da Coluna de Informação",25,,0,"Alice In Chains Sol",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00100,CMCMM00099,CMCMG00097"
G_CM_AMON_AMARTH_CINZA,Camisas,configurable,base,"Amon Amarth",,Brasil,"Amon Amarth Cinza",0,0,PROFANUS,"com manga","Utilizar configuração","Utilizar configuração","Amon Amarth Cinza","Bloco depois da Coluna de Informação",25,,0,"Amon Amarth Cinza",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMM00218,CMCMG00219,CMCMGG00153"
G_CM_AMON_AMARTH_MARTELO,Camisas,configurable,base,"Amon Amarth",,Brasil,"Amon Amarth Martelo",0,0,PROFANUS,"com manga","Utilizar configuração","Utilizar configuração","Amon Amarth Martelo","Bloco depois da Coluna de Informação",25,,0,"Amon Amarth Martelo",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMM00208,CMCMG00209,CMCMGG00143"
G_CM_AMON_AMARTH_VERSUS,Camisas,configurable,base,"Amon Amarth",,Brasil,"Amon Amarth Versus",0,0,"BLACK ANGE","com manga","Utilizar configuração","Utilizar configuração","Amon Amarth Versus","Bloco depois da Coluna de Informação",25,,0,"Amon Amarth Versus",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMM00343,CMCMG00351,CMCMGG00270"
G_CM_AMY_CAVEIRA,Camisas,configurable,base,"Amy Winehouse",,Brasil,"Amy Caveira",0,0,HCD,"com manga","Utilizar configuração","Utilizar configuração","Amy Caveira","Bloco depois da Coluna de Informação",25,,0,"Amy Caveira",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00165,CMCMM00162,CMCMG00159,CMCMGG00102"
G_CM_ANGRA_TEMPLE,Camisas,configurable,base,Angra,,Brasil,"Angra Temple",0,0,MR,"com manga","Utilizar configuração","Utilizar configuração","Angra Temple","Bloco depois da Coluna de Informação",25,,0,"Angra Temple",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMM00266,CMCMG00267,CMCMGG00198"
G_CM_ANTHRAX_LAW,Camisas,configurable,base,Anthrax,,Brasil,"Anthrax Law",0,0,"BLACK ANGE","com manga","Utilizar configuração","Utilizar configuração","Anthrax Law","Bloco depois da Coluna de Informação",25,,0,"Anthrax Law",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMM00249,CMCMG00251,CMCMGG00184"
G_CM_ARCTIC_MONKEYS,Camisas,configurable,base,"Artic Monkeys",,Brasil,"Arctic Monkeys",0,0,EQ,"com manga","Utilizar configuração","Utilizar configuração","Arctic Monkeys","Bloco depois da Coluna de Informação",25,,0,"Arctic Monkeys",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00112,CMCMM00110"
G_CM_ASKING,Camisas,configurable,base,"Asking Alexandria",,Brasil,Asking,0,0,VIRUS,"com manga","Utilizar configuração","Utilizar configuração",Asking,"Bloco depois da Coluna de Informação",25,,0,Asking,1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMM00182,CMCMG00180"
G_CM_ASKING_COBRA,Camisas,configurable,base,"Asking Alexandria",,Brasil,"Asking Cobra",0,0,MR,"com manga","Utilizar configuração","Utilizar configuração","Asking Cobra","Bloco depois da Coluna de Informação",25,,0,"Asking Cobra",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00334,CMCMM00402,CMCMG00412"
G_CM_ASKING_MULHER,Camisas,configurable,base,"Asking Alexandria",,Brasil,"Asking Mulher",0,0,VIRUS,"com manga","Utilizar configuração","Utilizar configuração","Asking Mulher","Bloco depois da Coluna de Informação",25,,0,"Asking Mulher",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",tamanho,"CMCMP00343,CMCMM00388,CMCMG00396"
G_CM_ASSASSINS_CREED,Camisas,configurable,base,Games,,Brasil,"Assassins Creed",0,0,HCD,"com manga","Utilizar configuração","Utilizar configuração","Assassins Creed","Bloco depois da Coluna de Informação",25,,0,"Assassins Creed",1,,0,4,250,,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",tamanho,"CMCMP00300,CMCMM00363,CMCMG00371,CMCMGG00288,CMCMXGG00020"
